user_id,name,age,learning_style_Problem-Solving,learning_style_Text-based,learning_style_Visual,learning_style_string,study_preference_Solo,study_preference_string,study_level_Beginner,study_level_Intermediate,study_level_string,Algorithms,Artificial Intelligence,Augmented Reality,Big Data,Bioinformatics,Blockchains,Cloud Computing,Compiler Design,Computer Architecture,Computer Networks,Computer Vision,Cryptography,Cybersecurity,Data Mining,Data Structures,Database Management,Deep Learning,Digital Logic,Distributed Systems,Embedded Systems,Ethical Hacking,Game Development,Graph Theory,Human-Computer Interaction,Image Processing,Internet of Things,Linear Algebra,Machine Learning,Mathematics for CS,Mobile Computing,Natural Language Processing,Network Security,Neural Networks,Operating System Internals,Operating Systems,Optimization Techniques,Parallel Computing,Pattern Recognition,Physics for CS,Probability & Statistics,Programming Languages,Quantum Computing,Reinforcement Learning,Signal Processing,Software Engineering,Software Testing,Speech Recognition,Theory of Computation,Virtual Reality,Web Development,Wireless Networks,string,recommendations
437,Daniel Williams,0.6333333333333333,False,False,True,False,True,False,False,True,False,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(484, 0.8131924397836086), (313, 0.749144633763927), (428, 0.6837767120775492)]"
438,Jamie Sanders,0.6666666666666666,False,False,True,False,True,False,False,True,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,"[(245, 0.6840758430203175), (241, 0.6831527681713029), (14, 0.6802941360889954)]"
439,James Martin,0.8333333333333334,False,False,True,False,True,False,False,True,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"[(335, 0.7462010791136109), (495, 0.6909133768601772), (150, 0.6896006137287133)]"
440,Gregory Hill,0.6333333333333333,False,True,False,False,True,False,False,True,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"[(179, 0.7885254849915567), (113, 0.7507547401201009), (417, 0.686904966358133)]"
441,Jacob Tate,0.7,False,True,False,False,True,False,False,True,False,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"[(72, 0.6549029095322739), (265, 0.6543541399134059), (209, 0.6540643768262058)]"
442,Connie Hall,0.6333333333333333,True,False,False,False,True,False,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"[(402, 0.7515780235226636), (353, 0.6900931804993014), (207, 0.6898135513743671)]"
443,Michael Hernandez,0.9,False,True,False,False,False,False,True,False,False,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(414, 0.7964487699242803), (15, 0.7706476493036274), (84, 0.7533184163840215)]"
444,Sharon Fox,0.8,False,True,False,False,True,False,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"[(354, 0.7548737165514471), (476, 0.6898193520585852), (489, 0.6815578565058811)]"
445,Kimberly Thomas,0.9333333333333332,False,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"[(35, 0.8536879051581397), (346, 0.8509049581189609), (222, 0.8148121374252223)]"
446,Jackie Boyd,1.0,False,False,True,False,False,False,True,False,False,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(94, 0.8519852674792441), (286, 0.8361333283222704), (454, 0.7872716902927266)]"
447,Mark Guerrero,0.8666666666666667,False,False,True,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[(351, 0.7917534948671755), (111, 0.7495767590985329), (231, 0.6987020533013822)]"
448,Jesse Taylor,0.7666666666666666,True,False,False,False,False,False,True,False,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(109, 0.8134151622933631), (352, 0.7914297877711748), (330, 0.7759640915890174)]"
449,Tyler Holmes,0.7333333333333333,True,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(403, 0.769060426797916), (271, 0.7679270217266215), (375, 0.7394556084799963)]"
450,Jennifer Martinez,0.7333333333333333,False,False,False,False,True,False,False,False,False,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"[(87, 0.532321085735901), (427, 0.532321085735901), (114, 0.4931692527513487)]"
451,Cynthia Brown,0.8,False,False,False,False,True,False,False,True,False,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"[(349, 0.83740361432108), (218, 0.7507684183386714), (205, 0.6896182734933369)]"
452,Nicole Miller,0.8,False,False,True,False,True,False,False,True,False,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"[(371, 0.7146175840779209), (75, 0.6910706491208404), (231, 0.66321159825515)]"
453,Valerie Lee,1.0,True,False,False,False,True,False,False,True,False,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[(233, 0.7888934916555407), (103, 0.7608844962806738), (203, 0.6877675741396468)]"
454,Sarah Meyer,0.6333333333333333,False,False,False,False,False,False,True,False,False,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(21, 0.8501163759254912), (446, 0.7872716902927266), (32, 0.7679270217266215)]"
455,Dawn Avila,0.9,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(39, 0.7994015162381002), (491, 0.7908025433254442), (171, 0.7651920335437483)]"
456,Mike Carr,0.8666666666666667,True,False,False,False,True,False,False,True,False,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[(284, 0.7210303555723547), (337, 0.6940107129519656), (258, 0.6824685124296154)]"
457,Robert Newton,0.9333333333333332,True,False,False,False,True,False,False,True,False,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,"[(103, 0.6654126548999729), (178, 0.6586502563695907), (476, 0.637587971526834)]"
458,Christian Williams,0.8333333333333334,False,True,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(118, 0.8176420822558969), (58, 0.7690111910333901), (443, 0.7401202582737173)]"
459,Chris Jones,0.9666666666666668,False,False,False,False,True,False,False,True,False,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,"[(453, 0.6662338126671004), (422, 0.6661052515494394), (411, 0.6653367604047843)]"
460,Angela Owens,0.9666666666666668,False,False,True,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"[(391, 0.8107144935682906), (358, 0.7695116402872488), (190, 0.7603971466122925)]"
461,Miranda Johnson,0.7666666666666666,False,False,False,False,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(468, 0.8332785880607303), (212, 0.7912335294236611), (171, 0.738897428570121)]"
462,Calvin Green,0.9666666666666668,True,False,False,False,True,False,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"[(207, 0.6976351830574101), (348, 0.6579519582466784), (105, 0.6313962429464383)]"
463,Jennifer Miller,0.6,False,False,True,False,True,False,False,True,False,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,"[(163, 0.7023681728319399), (68, 0.7021237917889369), (86, 0.679592923670589)]"
464,Matthew Rivera,0.9333333333333332,True,False,False,False,True,False,True,False,False,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(187, 0.7808998988784368), (330, 0.7598293333599406), (280, 0.753495313520789)]"
465,Veronica Simpson,0.8333333333333334,True,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(375, 0.8009941542869454), (109, 0.765073293730006), (372, 0.729175654822573)]"
466,James White,0.7,False,False,True,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,"[(14, 0.6283789462198365), (123, 0.6116002415372973), (418, 0.6105585139036047)]"
467,Angela Wood,0.7,True,False,False,False,True,False,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"[(181, 0.6532322215830715), (268, 0.6202491618780346), (34, 0.5712426645772225)]"
468,Kenneth Harding,0.9666666666666668,False,True,False,False,False,False,True,False,False,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(461, 0.8332785880607303), (66, 0.7953724856073802), (35, 0.7931814129597554)]"
469,John Vargas,0.6333333333333333,False,False,True,False,True,False,False,True,False,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(252, 0.6842046475996298), (453, 0.6841356609967363), (262, 0.6821625922057347)]"
470,Jennifer Robinson,0.6,False,False,True,False,True,False,False,True,False,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(169, 0.6585117672083146), (5, 0.6583177215431945), (62, 0.6575221131956837)]"
471,Fred Boyd,0.9333333333333332,False,False,True,False,True,False,False,True,False,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,"[(270, 0.710417800047901), (356, 0.7091983673287674), (297, 0.6654899507180472)]"
472,Nancy Spence,0.7,False,False,True,False,True,False,False,True,False,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"[(350, 0.7141952134285775), (47, 0.7047656560074959), (15, 0.6801691828134263)]"
473,John Gilbert,0.7333333333333333,False,False,False,False,True,False,False,True,False,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"[(226, 0.7427797320414343), (447, 0.6905629990934256), (225, 0.683877910012394)]"
474,Madison Booker,0.7666666666666666,False,False,True,False,True,False,True,False,False,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"[(340, 0.8123734091489303), (176, 0.7774043776226486), (358, 0.7317979727771877)]"
475,Katherine Johnson,0.6666666666666666,True,False,False,False,True,False,False,True,False,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"[(322, 0.7297122097170892), (234, 0.6818906739473736), (456, 0.6618253259572315)]"
476,Steven Jensen,0.9666666666666668,True,False,False,False,True,False,False,True,False,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[(37, 0.7809256168080696), (344, 0.7471323950183615), (170, 0.7079194171538981)]"
477,Evan Key,0.6,False,False,True,False,False,False,True,False,False,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"[(323, 0.7872866273627654), (328, 0.7855533190649869), (401, 0.7654691459546947)]"
478,Robert Hughes,1.0,False,False,False,False,True,False,False,True,False,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"[(198, 0.6977718876749385), (422, 0.6906115597004153), (63, 0.6827573078464628)]"
479,Omar Johnston,0.9333333333333332,False,False,False,False,True,False,True,False,False,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(398, 0.7814911400858936), (257, 0.7698181646056902), (100, 0.7662156506068573)]"
480,Jeremy Simmons,0.6666666666666666,False,False,True,False,True,False,False,True,False,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[(297, 0.7323605948003526), (484, 0.7090134336469245), (102, 0.7084382596772977)]"
481,Zachary Nelson,0.6666666666666666,True,False,False,False,True,False,False,False,False,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,"[(353, 0.6022625102191481), (166, 0.5792755696667231), (479, 0.5680704900209596)]"
482,Michelle Lopez,0.7666666666666666,False,True,False,False,True,False,False,False,False,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[(303, 0.6576160049364508), (66, 0.6552869639368027), (304, 0.6246473014392482)]"
483,Katherine Lee,0.9,False,False,True,False,True,False,False,True,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(433, 0.6664116308114527), (207, 0.6636874753704163), (88, 0.6636874753704163)]"
484,Cynthia Mcdonald,0.8,False,False,True,False,True,False,False,True,False,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(437, 0.8131924397836086), (266, 0.7212375865831953), (125, 0.7107843055097129)]"
485,Christine Farrell,1.0,False,True,False,False,True,False,False,True,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"[(200, 0.6678922648669718), (62, 0.6674238124719147), (258, 0.6504436355879909)]"
486,Gregory Kelley,0.6333333333333333,False,False,False,False,True,False,True,False,False,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(186, 0.788011826095865), (464, 0.7508942662988825), (340, 0.7508942662988825)]"
487,Travis Martin,0.9,False,False,True,False,True,False,False,False,False,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"[(245, 0.5655322230267921), (101, 0.5551000641368327), (231, 0.5149683941222027)]"
488,Mary Wheeler,0.7666666666666666,True,False,False,False,False,False,True,False,False,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(117, 0.8362097453098417), (131, 0.7663693209565897), (171, 0.7645909728800296)]"
489,Jason Nguyen,0.6333333333333333,True,False,False,False,True,False,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"[(444, 0.6815578565058811), (254, 0.6813151403969775), (344, 0.6523750476849167)]"
490,David Gross,0.8333333333333334,False,False,False,False,True,False,False,True,False,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"[(199, 0.6817326384314527), (378, 0.6817326384314527), (478, 0.6643482831758064)]"
491,Robert Ryan,0.6333333333333333,False,False,False,False,True,False,True,False,False,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[(309, 0.8472343723831528), (39, 0.8084313181956952), (425, 0.7920885863256115)]"
492,Charles Silva,0.6,True,False,False,False,False,False,True,False,False,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(21, 0.7931500577204416), (244, 0.7622770735325556), (414, 0.7620404840684144)]"
493,Sharon Johnson,0.8666666666666667,False,True,False,False,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,"[(24, 0.6192999986282074), (184, 0.5349317899958661), (482, 0.5309189634440292)]"
494,Kelly Mitchell DDS,0.7333333333333333,False,False,False,False,True,False,False,False,False,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"[(282, 0.595538908774803), (231, 0.5752861528053471), (56, 0.5493940889462321)]"
495,Danny Flores,0.9666666666666668,False,False,True,False,True,False,False,True,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[(365, 0.725673480914248), (266, 0.724715701689144), (335, 0.7153997898315894)]"
496,Karen Reynolds,0.7333333333333333,False,False,False,False,True,False,False,False,False,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,"[(463, 0.652122122696776), (60, 0.6053514850301084), (112, 0.6004006500527231)]"
497,Melissa Evans,0.7666666666666666,True,False,False,False,True,False,True,False,False,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[(4, 0.756042065863867), (488, 0.7260049172561213), (414, 0.7245085484316686)]"
498,Christopher Mercer,0.8333333333333334,False,False,True,False,True,False,False,True,False,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[(480, 0.6806966440532691), (297, 0.6626035398927945), (202, 0.6625194128547859)]"
499,Felicia Lucas,0.9666666666666668,True,False,False,False,True,False,False,False,False,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"[(435, 0.579848339006011), (433, 0.5372537621436037), (267, 0.5220874474355648)]"
500,Michael West,0.9666666666666668,True,False,False,False,True,False,False,True,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"[(382, 0.7626150720959688), (104, 0.7299808118793994), (277, 0.7122495998322964)]"
